fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.448201928,-0.7138429801,1.5350238414,1.4619146577,-0.1586421689,-0.9440510171,-0.8046065145,-0.1201054927,-0.2015280016,-0.5200307577,1.9490288725,1
-1.0451100576,1.9947507948,-1.3910371026,-0.169374247,1.668606278,-0.9440510171,-1.04780217,-0.6552519081,1.6121024884,-0.873998483,0.3537846998,0
-0.643064523,-1.551552395,0.5083357909,-0.0275230379,-0.5198424432,-0.4660467181,-0.1662179187,-1.2486815964,1.3530124184,0.8368455229,1.85519098,1
-1.102545134,1.9947507948,-1.3910371026,-0.169374247,1.668606278,-0.9440510171,-1.04780217,-0.6552519081,1.6121024884,-0.873998483,0.3537846998,0
-0.7579346757,1.2128886742,-0.7750242723,-0.5240022698,0.5637583799,-0.0836432788,0.5329695909,-0.4592081718,-0.5901631066,-0.4020415159,-0.8661079028,1
-1.2174152867,-0.5463010971,-0.261680247,-0.5240022698,-0.2011363188,0.48996188,0.2897739354,-0.2207766006,1.3530124184,-0.343046895,-0.8661079028,1
-0.2410189884,0.2914083178,-0.2103458445,-0.169374247,-0.2436304687,0.6811635996,1.4449532991,0.0600428055,-0.6549356241,-0.4610361368,-0.8661079028,1
-0.3558891411,0.2355610235,-0.3130146495,-0.7367790835,-0.3923599935,-1.1352527367,-1.1390005408,-1.1480104886,-0.9787982116,-0.6970146204,-0.5845942253,1
-0.3558891411,-1.4957051006,-0.0563426369,-0.3821510607,-0.7535602678,0.2987601604,0.9281625311,-0.8724895619,-1.0435707291,0.777850902,0.4476225923,1
-0.2410189884,0.2914083178,-0.2103458445,-0.169374247,-0.2436304687,0.6811635996,1.4449532991,0.0600428055,-0.6549356241,-0.4610361368,-0.8661079028,1
-0.3558891411,0.2355610235,-0.3130146495,-0.7367790835,-0.3923599935,-1.1352527367,-1.1390005408,-1.1480104886,-0.9787982116,-0.6970146204,-0.5845942253,1
-0.2410189884,-1.048926746,0.4570013883,-0.4530766652,-0.4773482933,-1.0396518769,-1.1086010838,-1.3546511836,-0.2663005191,-0.6970146204,0.7291362699,1
0.1610265462,-0.6021483914,0.6110045959,-0.5240022698,-0.4136070684,-0.9440510171,-1.04780217,-0.8406986857,0.2518796209,0.1879046931,1.1983257324,1
0.907682539,1.1849650271,-0.4156834546,2.3130219124,0.500017155,1.6371721976,0.8977630742,1.0773508426,-1.1083432466,-0.6380199995,-0.9599457954,0
-0.643064523,-0.9372321574,0.9703454136,-0.3112254561,-0.2861246186,0.7767644594,-0.0750195479,-0.7453260572,0.5757422084,1.1318186274,0.5414604848,1
-0.643064523,-0.9372321574,0.9703454136,-0.3112254561,-0.2861246186,0.7767644594,-0.0750195479,-0.7453260572,0.5757422084,1.1318186274,0.5414604848,1
-0.643064523,-0.9372321574,0.9703454136,-0.3112254561,-0.2861246186,0.7767644594,-0.0750195479,-0.7453260572,0.5757422084,1.1318186274,0.5414604848,1
0.907682539,1.0732704384,1.4323550363,-0.5949278744,1.0311940291,0.7767644594,0.1681761076,0.4097424433,0.2518796209,1.6627702154,-0.3969184403,0
-0.643064523,-0.9372321574,0.9703454136,-0.3112254561,-0.2861246186,0.7767644594,-0.0750195479,-0.7453260572,0.5757422084,1.1318186274,0.5414604848,1
-1.2174152867,-0.7696902744,0.816342206,-0.3821510607,-0.3498658435,-0.1792441386,-0.6830086867,-1.3069648694,0.8996047959,1.2498078692,0.7291362699,1
-0.8728048285,0.6823393781,-1.2883682975,-0.3112254561,-0.2011363188,-0.7528492975,-0.9566037992,-0.9360713142,0.2518796209,-0.2250576532,-0.0215668702,1
-0.9876749812,-0.4904538027,-0.6210210647,-0.3112254561,-0.2436304687,0.5855627398,0.1985755646,-0.5545808003,0.0575620684,-0.2250576532,-1.0537836879,0
-0.8728048285,0.6823393781,-1.2883682975,-0.3112254561,-0.2011363188,-0.7528492975,-0.9566037992,-0.9360713142,0.2518796209,-0.2250576532,-0.0215668702,1
0.7353773099,-0.8255375687,0.7650078035,-0.4530766652,-0.3498658435,-1.0396518769,-1.017402713,-0.0830161372,-1.0435707291,0.5418724184,0.0722710223,1
1.0799877681,-1.1047740403,0.9703454136,-0.4530766652,-0.1373950939,-0.9440510171,-1.1390005408,-0.2472689974,-1.3674333166,-1.0509823457,-0.0215668702,1
0.2758966989,-1.4398578063,0.9703454136,-0.3112254561,0.1600639556,0.3943610202,-0.531011402,-0.9890561078,-0.3310730366,-0.5790253786,0.8229741624,1
-0.2410189884,0.2355610235,0.2003293757,-0.3821510607,-0.1798892438,-0.5616475779,0.988961445,0.0123564913,-0.1367554841,0.1879046931,-0.8661079028,1
-0.0687137593,-1.048926746,0.5083357909,-0.4530766652,-0.647324893,2.5931807957,0.8369641603,-1.4129344566,-0.5253905891,0.8958401438,1.47983941,1
-0.0687137593,-0.7138429801,0.2003293757,-0.4530766652,-0.1161480189,-0.7528492975,-0.6830086867,-0.3956264195,-0.4606180716,0.1879046931,0.1661089148,1
0.3907668517,-0.7696902744,0.6623389984,-0.8786302926,-0.9235368675,0.8723653192,0.1073771937,-1.0420409014,-0.7197081416,1.0138293856,0.4476225923,1
1.4820333027,-1.1606213347,1.2783518287,-0.5240022698,0.9462057293,0.1075584408,-0.0750195479,0.3143698148,-0.2015280016,0.6598616602,1.0106499474,1
1.4820333027,-1.1606213347,1.2783518287,-0.5240022698,0.9462057293,0.1075584408,-0.0750195479,0.3143698148,-0.2015280016,0.6598616602,1.0106499474,1
-0.1261488357,0.0121718462,-0.261680247,-0.2402998516,-0.2011363188,1.6371721976,1.2929560144,0.0176549706,-0.3310730366,-1.1689715875,-0.7722700103,1
1.2522929972,-0.9372321574,1.0216798161,-0.2402998516,-0.2861246186,-0.6572484377,-0.7134081436,-0.1942842038,-0.5253905891,0.6008670393,1.47983941,1
2.458429601,-0.7696902744,1.1243486212,-0.0275230379,-0.1586421689,-0.7528492975,-0.8046065145,1.2998869758,-1.5617508691,0.9548347647,-0.1154047627,1
0.5056370044,-0.3787592141,-0.2103458445,0.0434025666,0.0750756558,0.2031593006,0.9281625311,1.3104839345,-1.0435707291,-0.873998483,-0.9599457954,0
-0.4707592939,0.2914083178,-1.237033895,1.107286635,-0.1586421689,1.0635670388,-0.014220634,-0.4380142543,-1.8856134567,-1.1099769666,-1.1476215804,0
0.3907668517,0.2914083178,-0.1076770394,-0.3821510607,0.3512876303,-0.7528492975,-0.7742070575,0.4998165924,-0.2663005191,0.3648885558,-0.7722700103,0
-1.8492011268,-0.6021483914,-1.3910371026,-0.5240022698,-0.9235368675,0.2031593006,1.2625565575,-2.742852776,2.3893726985,0.4238831767,2.9812456902,1
-0.4133242175,-0.5463010971,0.0976605707,-0.3112254561,-0.2648775437,0.2987601604,0.5937685048,0.229594145,0.5757422084,-0.1070684114,-0.8661079028,0
-0.3558891411,-1.9424834553,0.3543325833,0.1143281712,-0.4561012183,-0.0836432788,0.3505728493,-1.0844287363,0.3814246559,0.7188562811,1.292163625,1
-0.2984540648,1.6038197345,-1.3397027001,0.0434025666,-0.2861246186,3.0711850947,1.3233554713,-0.2843583529,0.4461971734,-0.2250576532,0.3537846998,0
-0.4133242175,-0.5463010971,0.0976605707,-0.3112254561,-0.2648775437,0.2987601604,0.5937685048,0.229594145,0.5757422084,-0.1070684114,-0.8661079028,0
1.0799877681,-1.6632469836,0.5083357909,-0.2402998516,-0.647324893,-0.1792441386,-0.3182152034,-0.3214477084,-0.5253905891,-0.9919877248,-1.0537836879,0
-0.7004995994,1.2408123214,-1.3397027001,-0.2402998516,-0.6048307431,-0.4660467181,-0.8654054283,-2.2924820304,0.5109696909,-1.5229393129,2.2305425501,1
-1.3322854394,-1.1047740403,0.2516637782,7.3487398358,-0.7110661179,-0.9440510171,2.022542981,-0.5439838415,-0.0719829666,-0.5790253786,1.0106499474,0
-0.2984540648,0.1238664349,-1.3910371026,-0.5949278744,-0.3711129185,-0.8484501573,-0.8958048853,-0.0830161372,-0.3310730366,-0.1070684114,-0.9599457954,1
-0.7004995994,1.2408123214,-1.3397027001,-0.2402998516,-0.6048307431,-0.4660467181,-0.8654054283,-2.2924820304,0.5109696909,-1.5229393129,2.2305425501,1
-0.1261488357,1.1291177327,-1.3910371026,-0.0275230379,-0.1373950939,-0.3704458583,-0.6830086867,0.6534724938,0.4461971734,-1.1689715875,-0.7722700103,0
-1.0451100576,0.7940339668,-1.3910371026,1.2491378441,-0.647324893,-0.4660467181,-0.8046065145,-0.9890561078,0.8996047959,-0.5790253786,1.292163625,0
-0.4707592939,0.4589502008,-0.3643490521,-0.5949278744,-0.2436304687,1.923974777,0.4113717631,-0.9572652316,-1.3674333166,-1.5229393129,-1.0537836879,0
0.8502474626,-0.881384863,0.6110045959,-0.0275230379,-0.1798892438,1.1591678986,0.5633690478,0.287877418,-0.9787982116,-0.4020415159,-0.5845942253,0
0.3907668517,-0.7138429801,0.713673401,-0.3821510607,-0.6260778181,-0.0836432788,-0.1966173757,-1.3811435804,-0.5901631066,-0.343046895,1.667515195,1
-0.0112786829,0.1797137292,-0.261680247,-0.0984486425,-0.1161480189,-0.5616475779,1.2017576436,0.8230238334,0.3814246559,-0.2250576532,-0.8661079028,0
-1.3897205158,-1.3281632177,-0.1076770394,7.7033678586,-0.4348541434,5.36560573,3.4513174571,0.2454895831,0.1223345859,-0.6970146204,-0.1154047627,1
-0.5281943702,0.1238664349,-0.4156834546,-0.5240022698,-0.1161480189,-0.0836432788,-0.3790141173,-0.1042100547,1.1586948659,0.1289100722,0.0722710223,0
-0.5281943702,1.1849650271,-1.0316962849,-0.5949278744,-0.0311597191,-0.0836432788,0.0465782799,-0.9148773967,-1.2378882816,-1.0509823457,-0.3969184403,0
-0.5281943702,0.1238664349,-0.4156834546,-0.5240022698,-0.1161480189,-0.0836432788,-0.3790141173,-0.1042100547,1.1586948659,0.1289100722,0.0722710223,0
-0.8153697521,-0.6579956857,0.3029981808,-0.2402998516,-0.1373950939,0.5855627398,-0.3182152034,-0.9784591491,0.6405147259,0.5418724184,0.6352983774,1
-0.7004995994,0.4031029065,-1.3397027001,-0.169374247,-0.1798892438,0.7767644594,-0.2878157465,-0.8512956444,0.5757422084,-0.2840522741,0.4476225923,1
-0.7004995994,0.4031029065,-1.3397027001,-0.169374247,-0.1798892438,0.7767644594,-0.2878157465,-0.8512956444,0.5757422084,-0.2840522741,0.4476225923,1
-0.4707592939,0.2914083178,-0.6723554672,-0.2402998516,-0.2223833937,1.0635670388,0.4113717631,-0.2366720387,-0.2015280016,-0.4020415159,-0.5845942253,0
-0.7004995994,1.0732704384,-1.3910371026,-0.5240022698,0.7549820546,-0.9440510171,-0.9870032561,-0.2525674767,0.8996047959,-0.4610361368,-0.5845942253,0
-0.2410189884,0.7381866725,-1.3910371026,-0.807704688,0.1813110306,-0.9440510171,-1.017402713,-0.5598792796,0.7700597609,-0.4610361368,-0.8661079028,0
-0.2984540648,0.9615758498,-1.0830306874,-0.4530766652,-0.1798892438,0.3943610202,-0.3486146604,-0.2472689974,0.5757422084,0.1879046931,0.4476225923,0
-1.2748503631,0.6264920838,-1.2883682975,-0.0984486425,-0.3923599935,0.967966179,-0.014220634,-1.6778584246,1.0291498309,-1.2279662084,0.5414604848,0
-0.4707592939,0.3472556122,-0.261680247,-0.5240022698,-0.1161480189,2.5931807957,0.4113717631,-0.9307728348,-1.3674333166,-1.4049500711,-1.1476215804,0
-0.7579346757,0.2914083178,0.0463261681,1.6037658669,-0.052406794,-0.3704458583,0.6849668756,-0.2207766006,0.0575620684,0.246899314,0.5414604848,1
-0.8728048285,0.6264920838,-1.3910371026,0.1143281712,0.7549820546,-0.0836432788,-0.4094135742,-0.7241321398,0.8348322784,-0.1660630323,0.8229741624,1
-0.8728048285,0.6264920838,-1.3910371026,0.1143281712,0.7549820546,-0.0836432788,-0.4094135742,-0.7241321398,0.8348322784,-0.1660630323,0.8229741624,1
0.1610265462,0.5985684366,2.0997022692,-0.5240022698,6.7041630444,0.2987601604,0.2897739354,-0.2260750799,-1.8856134567,2.9016572542,-1.0537836879,0
-1.1599802103,2.7486892682,-1.3910371026,-0.3821510607,-0.094900944,0.1075584408,-0.6830086867,-1.2592785552,1.8064200409,-0.6380199995,0.7291362699,0
0.8502474626,-0.4346065084,0.5596701934,-0.0275230379,-0.1373950939,1.7327730574,0.5937685048,0.2719819799,-1.0435707291,-0.4610361368,-0.5845942253,0
-0.0687137593,1.4083542044,-1.3910371026,-0.2402998516,0.0325815058,-0.2748449984,-0.6222097728,0.5580998654,0.3814246559,-1.1689715875,-0.7722700103,0
0.1035914698,-0.881384863,0.2516637782,-0.5240022698,-0.4561012183,0.967966179,0.1377766507,-1.1586074473,0.4461971734,0.3648885558,1.292163625,1
-0.643064523,0.2355610235,-1.13436509,-0.169374247,-0.1373950939,0.011957581,-0.3182152034,-0.5863716764,0.4461971734,-0.343046895,-0.1154047627,1
-0.643064523,0.2355610235,-1.13436509,-0.169374247,-0.1373950939,0.011957581,-0.3182152034,-0.5863716764,0.4461971734,-0.343046895,-0.1154047627,1
1.1948579209,-0.5463010971,1.1756830237,-0.169374247,-0.4136070684,-0.2748449984,-0.8350059714,-0.3956264195,-1.3674333166,1.2498078692,0.9168120549,1
-0.8153697521,-0.6579956857,0.2003293757,-0.3821510607,-0.1798892438,0.48996188,0.1377766507,-0.035329823,1.0291498309,-0.6380199995,-0.8661079028,1
-1.6194608213,-0.2112173311,-1.237033895,-0.5240022698,-0.9235368675,1.1591678986,1.2321571005,-3.1508356867,1.2234673834,0.9548347647,3.3565972602,1
-1.9066362031,-0.8255375687,-1.3397027001,-0.6658534789,-0.8385485677,0.967966179,0.4113717631,-3.1296417693,2.5189177335,0.5418724184,3.3565972602,1
-0.5856294466,-0.4904538027,-0.3643490521,-0.6658534789,-0.8173014927,0.7767644594,0.5329695909,-1.7202462595,0.4461971734,-0.5200307577,1.1983257324,1
-1.3897205158,-0.3787592141,-1.3910371026,-0.4530766652,-0.2223833937,0.8723653192,-0.0750195479,-1.5347994819,1.2234673834,-0.7560092413,0.7291362699,0
-0.4707592939,0.2914083178,-0.3643490521,-0.3821510607,-0.3073716936,1.7327730574,-0.0750195479,-0.9572652316,-1.3674333166,-1.3459554502,-1.0537836879,0
-0.2984540648,0.2914083178,-0.7236898698,-0.3112254561,0.3087934804,0.1075584408,-0.3182152034,-1.2433831171,-0.4606180716,-0.7560092413,0.7291362699,1
-0.183583912,1.0453467913,-0.261680247,-0.169374247,-0.2648775437,-0.2748449984,1.0497603589,0.0706397642,-0.4606180716,-0.6970146204,-0.8661079028,1
0.1035914698,-0.7138429801,0.6623389984,2.6676499352,-0.7960544178,-1.2308535965,-1.1086010838,-0.5757747177,-0.2015280016,-0.5790253786,1.47983941,0
-0.7579346757,0.9057285554,-1.3910371026,-0.4530766652,0.5637583799,-1.2308535965,-1.1086010838,-0.2048811625,0.2518796209,-0.343046895,-0.6784321178,1
-0.183583912,1.0453467913,-0.261680247,-0.169374247,-0.2648775437,-0.2748449984,1.0497603589,0.0706397642,-0.4606180716,-0.6970146204,-0.8661079028,1
0.8502474626,-1.2723159233,0.6110045959,-0.5949278744,-0.5410895182,-1.2308535965,-1.1390005408,-1.0314439427,-1.1083432466,-0.5200307577,1.0106499474,1
-0.7004995994,-0.3787592141,-0.3643490521,-0.4530766652,-0.2223833937,1.1591678986,0.2289750215,-0.6075655939,0.3814246559,-0.1070684114,-0.0215668702,1
-0.7004995994,-0.3787592141,-0.3643490521,-0.4530766652,-0.2223833937,1.1591678986,0.2289750215,-0.6075655939,0.3814246559,-0.1070684114,-0.0215668702,1
-0.2410189884,1.3245832629,-1.3910371026,-0.3821510607,-0.073653869,-0.6572484377,-0.7438076006,-0.2949553116,0.1223345859,0.1289100722,0.4476225923,1
0.2184616226,0.5706447895,0.0463261681,0.1143281712,0.1813110306,0.1075584408,0.6849668756,0.3143698148,-0.3310730366,-0.1660630323,-0.2092426553,1
-0.7579346757,-0.6021483914,-0.4156834546,-0.169374247,-0.3498658435,0.2031593006,-0.3182152034,-1.0526378601,0.5109696909,-0.5790253786,0.4476225923,0
1.7117736082,-0.881384863,1.1756830237,-0.5240022698,0.0538285808,0.3943610202,0.0161788229,0.3143698148,-1.0435707291,-0.5200307577,0.0722710223,0
-0.7004995994,-2.0541780439,0.8676766085,-0.0275230379,-0.4136070684,0.1075584408,-0.4702124881,-1.8368128054,0.2518796209,-0.6970146204,1.85519098,1
-0.183583912,0.4031029065,-0.9803618824,0.0434025666,-0.668571968,-1.2308535965,-1.1997994547,-2.0593489385,-0.5901631066,-1.6999231756,2.4182183351,0
-0.7579346757,0.4031029065,0.1489949732,1.3909890532,-0.4136070684,0.3943610202,1.9313446101,1.2680960996,-0.0719829666,3.019646496,-0.2092426553,0
-0.7579346757,0.4031029065,0.1489949732,1.3909890532,-0.4136070684,0.3943610202,1.9313446101,1.2680960996,-0.0719829666,3.019646496,-0.2092426553,0
-0.4133242175,1.1849650271,-1.3910371026,-0.4530766652,0.2662993304,-0.9440510171,-1.04780217,-0.8142062889,0.3166521384,-0.4020415159,0.5414604848,0
-0.0687137593,0.5985684366,-0.8776930773,-0.3112254561,-0.3073716936,0.8723653192,0.4113717631,-0.1942842038,-0.1367554841,0.5418724184,0.4476225923,1
-1.3897205158,-0.7417666272,-0.7236898698,-0.0984486425,-0.668571968,-0.1792441386,-0.5614108589,-1.6566645072,2.0007375935,0.0699154513,1.85519098,1
-0.4707592939,1.2687359686,-1.3910371026,-0.4530766652,-0.073653869,-0.9440510171,-1.04780217,-0.0141359055,0.1871071034,-0.9919877248,-0.6784321178,0
-0.0687137593,0.5985684366,-0.8776930773,-0.3112254561,-0.3073716936,0.8723653192,0.4113717631,-0.1942842038,-0.1367554841,0.5418724184,0.4476225923,1
-0.9876749812,0.5706447895,-1.3910371026,1.2491378441,0.1175698057,3.3579876741,0.9433622596,-0.6181625526,-0.7197081416,-1.2279662084,-0.8661079028,0
-0.9876749812,0.5706447895,-1.3910371026,1.2491378441,0.1175698057,3.3579876741,0.9433622596,-0.6181625526,-0.7197081416,-1.2279662084,-0.8661079028,0
-0.643064523,0.0121718462,-0.6723554672,-0.3112254561,-0.4985953683,-0.0836432788,-0.531011402,-1.8633052022,0.2518796209,-0.2840522741,1.5736773025,1
-1.5045906685,0.4031029065,-1.3910371026,-0.807704688,-0.5198424432,-0.4660467181,-0.8654054283,-2.5627044777,0.8996047959,-0.5790253786,1.667515195,1
-0.4133242175,5.8761377506,-1.3910371026,-0.3112254561,1.0524411041,-1.0396518769,-1.1390005408,-1.0526378601,1.2234673834,-1.5229393129,0.4476225923,0
-1.7917660504,0.654415731,-1.3910371026,-0.2757626539,-0.1586421689,-0.0836432788,-0.5614108589,-1.2221891996,3.0370978735,-0.2840522741,1.9490288725,1
-0.9302399048,1.855132559,-1.0316962849,-0.3821510607,0.2662993304,0.3943610202,0.3201733923,-0.4062233782,1.8711925584,0.4828777975,1.1983257324,1
0.448201928,-0.881384863,0.2516637782,-0.3112254561,-0.4985953683,-1.1352527367,-0.9566037992,-0.5227899241,-0.0719829666,0.8368455229,0.7291362699,1
-0.183583912,-1.384010512,0.8676766085,-0.5240022698,-0.1373950939,1.1591678986,0.6545674187,-0.9201758761,0.3166521384,0.0109208304,0.7291362699,0
-0.4133242175,1.4642014987,-0.3130146495,-0.169374247,-0.0099126441,0.48996188,0.6545674187,-0.6605503875,-1.2378882816,-1.2869608293,-1.1476215804,0
-0.4707592939,0.4589502008,-0.0563426369,-0.4530766652,-0.3073716936,0.7767644594,1.2625565575,-0.3320446671,-0.0719829666,-0.7560092413,-0.5845942253,0
0.7928123863,0.9057285554,0.2516637782,-0.0275230379,0.0113344309,0.5855627398,1.3537549283,0.611084659,-0.1367554841,-0.2250576532,-0.3030805478,0
-0.8728048285,0.8498812611,-0.9290274799,0.9654354259,-0.4136070684,-0.0836432788,-0.531011402,-0.7983108508,0.6405147259,-0.8150038621,0.6352983774,0
0.7928123863,0.9057285554,0.2516637782,-0.0275230379,0.0113344309,0.5855627398,1.3537549283,0.611084659,-0.1367554841,-0.2250576532,-0.3030805478,0
-0.7579346757,0.5147974951,-0.8776930773,-0.807704688,-0.3498658435,1.0635670388,0.502570134,-0.3956264195,-0.2015280016,-0.2840522741,-1.1476215804,0
-0.4707592939,0.4589502008,-0.0563426369,-0.4530766652,-0.3073716936,0.7767644594,1.2625565575,-0.3320446671,-0.0719829666,-0.7560092413,-0.5845942253,0
-1.0451100576,-0.0995227425,-0.6210210647,0.3271049849,-0.4985953683,-0.3704458583,-0.5918103159,-2.0381550211,0.1223345859,-0.4020415159,2.2305425501,1
-0.183583912,3.6422459775,-0.3130146495,-0.4530766652,-0.094900944,-0.1792441386,-0.1662179187,-0.7559230159,0.1871071034,-1.1099769666,0.0722710223,0
-0.7579346757,-0.9372321574,-0.3130146495,-0.169374247,-0.0311597191,0.3943610202,0.5633690478,-0.6181625526,0.5757422084,-0.6970146204,-0.3030805478,1
-0.7579346757,-0.9372321574,-0.3130146495,-0.0984486425,-0.0311597191,0.7767644594,0.6849668756,-0.6287595113,0.5757422084,-0.7560092413,-0.3030805478,1
-0.4707592939,0.5706447895,-0.0050082344,-0.3821510607,-0.094900944,0.1075584408,1.3537549283,-0.3108507497,-0.3310730366,-0.4610361368,-0.5845942253,1
-1.6768958977,1.1849650271,-1.3910371026,-0.9495558971,-0.9872780924,0.011957581,-0.014220634,-2.2077063606,4.526865776,-0.4020415159,1.9490288725,1
0.907682539,-0.4904538027,0.9703454136,-0.2402998516,0.0750756558,-0.5616475779,-0.1662179187,-0.1942842038,-0.8492531766,0.1879046931,1.3860015175,1
-0.4707592939,0.5706447895,-0.0050082344,-0.3821510607,-0.094900944,0.1075584408,1.3537549283,-0.3108507497,-0.3310730366,-0.4610361368,-0.5845942253,1
0.448201928,1.2966596157,2.0997022692,-0.5949278744,6.937880869,0.2031593006,0.5329695909,-0.1201054927,-2.6628836667,3.9635604304,-1.2414594729,1
0.7928123863,0.7381866725,0.3543325833,0.0434025666,0.1388168806,-0.3704458583,1.2625565575,0.6428755351,-0.3310730366,0.0109208304,-0.3030805478,0
-1.9066362031,1.1849650271,-1.3910371026,-0.9495558971,-0.9872780924,0.011957581,-0.014220634,-2.2077063606,4.526865776,-0.4020415159,1.9490288725,1
0.448201928,-1.048926746,0.7650078035,-0.5240022698,-0.6260778181,-0.6572484377,-0.8654054283,-1.4977101264,-0.8492531766,-0.6380199995,0.9168120549,0
0.448201928,-0.9372321574,0.6110045959,-0.5240022698,-0.5835836681,0.48996188,0.2593744784,-0.9519667523,-0.8492531766,0.9548347647,0.5414604848,1
-0.9302399048,-0.3787592141,-0.159011442,-0.5949278744,-0.2223833937,0.2031593006,-0.3790141173,-1.0314439427,0.5109696909,-0.343046895,0.1661089148,1
-0.9302399048,-0.3787592141,-0.159011442,-0.5949278744,-0.2223833937,0.2031593006,-0.3790141173,-1.0314439427,0.5109696909,-0.343046895,0.1661089148,1
-0.9302399048,-0.3787592141,-0.159011442,-0.5949278744,-0.2223833937,0.2031593006,-0.3790141173,-1.0314439427,0.5109696909,-0.343046895,0.1661089148,1
-0.9302399048,-0.3787592141,-0.159011442,-0.5949278744,-0.2223833937,0.2031593006,-0.3790141173,-1.0314439427,0.5109696909,-0.343046895,0.1661089148,1
-1.0451100576,-0.0436754481,-0.8263586748,-0.5240022698,-0.3073716936,-0.2748449984,-0.2574162895,-0.6605503875,0.1871071034,-0.8150038621,-1.0537836879,0
-0.5281943702,0.4031029065,-0.0563426369,-0.3112254561,-0.094900944,0.1075584408,1.3537549283,-0.3108507497,-0.1367554841,-0.5790253786,-0.5845942253,1
-0.5281943702,0.4031029065,-0.0563426369,-0.3112254561,-0.094900944,0.1075584408,1.3537549283,-0.3108507497,-0.1367554841,-0.5790253786,-0.5845942253,1
-0.2984540648,1.9109798533,-0.0563426369,0.8945098213,0.4150288552,1.445970478,0.6241679617,-0.035329823,-0.3310730366,-1.1689715875,-1.1476215804,0
0.0461563935,-0.7696902744,-0.8776930773,-0.5949278744,-0.2648775437,-0.9440510171,-0.6526092298,-0.4962975273,-1.4322058341,-1.3459554502,-0.6784321178,1
0.448201928,1.3804305572,-0.261680247,-0.2402998516,-0.1798892438,-0.3704458583,0.0465782799,0.4521302782,-0.8492531766,-0.873998483,-0.7722700103,0
-0.643064523,1.7155143232,-1.3910371026,-0.3821510607,1.668606278,-1.1352527367,-1.0782016269,-0.3532385846,0.5109696909,-0.8150038621,-0.3969184403,0
-0.9876749812,0.2914083178,-1.2883682975,-0.0984486425,-0.3923599935,0.2987601604,-0.1966173757,-1.5242025232,0.4461971734,0.0109208304,2.0428667651,1
-1.3322854394,-0.1553700368,-1.3910371026,-0.807704688,-0.647324893,-0.0836432788,-0.6222097728,-1.2009952822,0.3166521384,-1.2279662084,-0.8661079028,0
-1.3322854394,-0.1553700368,-1.3910371026,-0.807704688,-0.647324893,-0.0836432788,-0.6222097728,-1.2009952822,0.3166521384,-1.2279662084,-0.8661079028,0
-1.3322854394,-0.1553700368,-1.3910371026,-0.807704688,-0.647324893,-0.0836432788,-0.6222097728,-1.2009952822,0.3166521384,-1.2279662084,-0.8661079028,0
-0.4707592939,-0.0995227425,-1.2883682975,-0.5949278744,-0.073653869,-0.2748449984,-0.4702124881,-0.7241321398,0.3166521384,-0.6970146204,0.0722710223,1
-0.4707592939,-0.0995227425,-1.2883682975,-0.5949278744,-0.073653869,-0.2748449984,-0.4702124881,-0.7241321398,0.3166521384,-0.6970146204,0.0722710223,1
-0.4707592939,-0.0995227425,-1.2883682975,-0.5949278744,-0.073653869,-0.2748449984,-0.4702124881,-0.7241321398,0.3166521384,-0.6970146204,0.0722710223,1
-0.4133242175,0.0680191405,-1.2883682975,-0.5949278744,-0.052406794,0.1075584408,-0.4702124881,-0.4539096924,0.3814246559,-0.873998483,-0.0215668702,1
-0.4707592939,-0.0995227425,-1.2883682975,-0.5949278744,-0.073653869,-0.2748449984,-0.4702124881,-0.7241321398,0.3166521384,-0.6970146204,0.0722710223,1
1.8266437609,-0.6021483914,1.0730142186,0.0434025666,-0.2223833937,-0.7528492975,-0.8046065145,0.9395903793,-1.4322058341,-0.7560092413,0.5414604848,0
-0.0687137593,-0.4904538027,-0.159011442,-0.169374247,-0.5198424432,-0.5616475779,-0.5614108589,-0.3267461878,-0.3958455541,-0.7560092413,-0.2092426553,1
-1.2748503631,0.3472556122,-1.3397027001,-0.3112254561,-0.668571968,-1.0396518769,-1.017402713,-1.0738317775,1.3530124184,-0.5790253786,0.9168120549,0
-0.643064523,0.7102630253,-1.237033895,-0.5240022698,-0.2011363188,-0.8484501573,-1.04780217,-0.4645066511,0.1871071034,-1.5819339338,-0.8661079028,0
-0.643064523,0.7102630253,-1.237033895,-0.5240022698,-0.2011363188,-0.8484501573,-1.04780217,-0.4645066511,0.1871071034,-1.5819339338,-0.8661079028,0
-0.8153697521,0.2355610235,-1.3910371026,0.1852537758,-0.1373950939,0.48996188,-0.1662179187,-0.830101727,0.6405147259,-0.8150038621,0.3537846998,0
0.3907668517,0.4031029065,0.0976605707,-0.3821510607,-0.3923599935,1.5415713378,0.8065647034,-0.109508534,0.1871071034,-0.5200307577,-0.3969184403,0
-0.643064523,0.5147974951,-1.3397027001,-0.169374247,-0.4773482933,-0.7528492975,-0.014220634,-1.815618888,0.0575620684,-0.873998483,1.292163625,1
-0.4133242175,0.654415731,-1.237033895,-0.4530766652,-0.0311597191,-0.1792441386,0.3201733923,0.0812367229,0.3814246559,-1.1689715875,-0.1154047627,0
-0.4133242175,0.654415731,-1.237033895,-0.4530766652,-0.0311597191,-0.1792441386,0.3201733923,0.0812367229,0.3814246559,-1.1689715875,-0.1154047627,0
